RBD;NOM_RBD
886;ESCUELA LA VARIOLA
887;ESCUELA BASICA CAUPOLICAN
888;ESCUELA BASICA BOSQUE DE QUILLAY
890;ESCUELA PARTICULAR LOS SAPOS
891;ESCUELA PARTICULAR RINCON DE LAS CHILCAS
892;ESCUELA PARTICULAR EL DURAZNO
896;ESCUELA PARTICULAR LA COLORADA
897;ESCUELA BELGICA
899;ESCUELA LUZ DE LUNA
900;ESCUELA BASICA LA HIGUERA DE QUILE
902;ESCUELA BASICA ELENA CAFFARENA
904;ESCUELA CAMPO LINDO
905;ESCUELA CHALINGA
906;ESCUELA LOS CANELOS
907;ESCUELA HIJOS DEL PERAL
908;ESCUELA TABALI
909;ESCUELA LOS AZAHARES DE CERRO BLANCO
910;ESC.BASICA SAN ANTONIO DE LA VILLA
911;ESCUELA LOS TRIGOS
914;ESCUELA PENA BLANCA
915;ESCUELA MARCOS RIGOBERTO PIZARRO ARAYA
916;ESCUELA BARRAZA BAJO
917;ESCUELA RINCON DE LA CALERA
923;ESCUELA EL MAQUI DE QUILE
924;ESCUELA LOS ACACIOS
925;ESCUELA BASICA VILLA LOS QUILES
928;ESCUELA BASICA GRANEROS
929;ESCUELA LOS NOGALES
931;ESCUELA SAN ANTONIO DE PADUA
932;ESCUELA UNION CAMPESINA
933;ESCUELA LAS CRUCES
934;ESCUELA BEATRIZ VEGA VEGA
935;ESCUELA SALALA
936;ESCUELA EL ESPINAL
937;ESCUELA ALCONES BAJOS
939;ESCUELA ALMENDRO DE QUILE
940;ESCUELA SAN PEDRO
943;ESCUELA PADRE PABLO DIEHL HARTMAN
945;ESCUELA SOL NACIENTE
946;ESCUELA TERESITA DE LOS ANDES
947;ESCUELA AURORA DE CHILE
948;ESCUELA BASICA LAS AGUILAS
949;ESCUELA EL DURAZNO DE QUILE
950;ESCUELA LA CEBADAS
951;ESCUELA LA CALERA DE SAN JULIAN
952;ESCUELA BASICA LOS CIENAGOS
953;ESCUELA PATRICIO ZEBALLOS
954;ESCUELA EL AJIAL DE QUILE
955;ESCUELA VILLA LOS CORRALES
956;ESCUELA PORTEZUELOS BLANCOS
957;ESCUELA EL CIENAGO
959;COLEGIO PARTICULAR SALI HOCHSCHILD
960;ESCUELA PARTICULAR EL LLANITO
962;ESCUELA ALGARROBO DE HORNILLOS
963;ESCUELA PARTICULAR EL TENIENTE
964;ESCUELA BASICA MUNICIPAL DE ADULTOS
967;LICEO DOMINGO ORTIZ DE ROZAS
968;LICEO POLITECNICO PABLO RODRIGUEZ CAVIEDES
969;ESCUELA BASICA VALLE DEL CHOAPA
970;ESCUELA JUAN CARRASCO RISCO
971;ESCUELA BASICA SAN RAFAEL DE ROZAS
972;ESCUELA BASICA JORGE ARACENA RAMOS
973;ESCUELA BASICA CLEMENCIA VILLARROEL
974;ESCUELA BASICA CAMILO HENRIQUEZ
976;ESCUELA BASICA LAS PALMERAS DE LIMAHUIDA
977;ESCUELA BASICA GRACIELA DIAZ ALLENDE
978;ESCUELA BASICA MATANCILLA
981;ESCUELA BASICA CHOAPA LINDO
982;ESCUELA BASICA VILLA LOS NARANJOS
984;ESCUELA BASICA TUNGA SUR
985;ESCUELA BASICA ASIENTO VIEJO
986;ESCUELA BASICA LAS CHINCHILLAS DE COCOU
987;COLEGIO SANTA TERESA
988;LICEO PARTICULAR LUIS ALBERTO VERA
990;ESCUELA PARTICULAR LAS CANAS
991;ESCUELA PARTICULAR QUEBRADA EL PERAL
993;ESCUELA PARTICULAR CANELILLO ALTO
994;ESCUELA PARTICULAR RINCON DEL ROMERO
995;ESCUELA PARTICULAR CAREN
996;ESCUELA PARTICULAR EL LANCO
998;ESCUELA PARTICULAR ILTA
999;ESCUELA PARTICULAR 18 DE SEPTIEMBRE
1001;ESCUELA PARTICULAR HERMINIA RAMOS
1002;ESCUELA PARTICULAR EL SOCAVON
1004;ESCUELA PARTICULAR LA CAPILLA
1005;ESCUELA PARTICULAR RINCON DE TUNGA
1006;ESCUELA MANUEL JOSE IRARRAZAVAL
1008;ESCUELA PARTICULAR QUILLAICILLO
1010;ESCUELA PARTICULAR CUYUNTAGUA
1011;ESCUELA PARTICULAR MACUCO
1013;LICEO DE SALAMANCA
1014;ESCUELA MATILDE SALAMANCA
1015;ESCUELA BASICA DIAGUITAS DE CHALINGA
1016;ESCUELA TRANQUILLA
1017;ESCUELA BASICA BERTA HIDALGO BARAHONA
1018;ESCUELA EL TAMBO
1019;ESCUELA BASICA CHILLEPIN
1020;ESCUELA BASICA GUISELA GAMBOA SALINAS
1021;ESCUELA ZAPALLAR
1022;ESCUELA COIRON
1027;ESCUELA BASICA QUELEN BAJO
1030;ESC.BASICA GUILLERMO BARRIOS VARGAS
1031;ESCUELA BASICA JULIO ECHAVARRIA
1032;ESCUELA BASICA SAN AGUSTIN
1033;ESCUELA BASICA PANGUESILLO
1034;ESCUELA LOS CORRALES
1036;COLEGIO PARTICULAR SAN FRANCISCO DE ASIS
1037;ESCUELA PARTICULAR HUANQUE
1038;ESCUELA PARTICULAR EL PALQUIAL
1040;ESCUELA PARTICULAR LAS JARILLAS
1041;ESCUELA PARTICULAR CAJON DE QUELEN
1042;ESCUELA MUNICIPAL COLLIGUAY
1044;ESCUELA PARTICULAR MANQUEHUA
1045;ESCUELA PARTICULAR PUNTA NUEVA
1046;ESCUELA PARTICULAR PLANTA PELADEROS
1047;ESCUELA PARTICULAR VALLE CAMISAS
1048;LICEO NICOLAS FEDERICO LOHSE VARGAS
1049;COLEGIO DIEGO DE ALMAGRO
1050;ESCUELA BASICA ERCOLE BENCINI
1051;ESCUELA BASICA TERESA CANNON DE B.
1052;ESCUELA BASICA PABLO BARRIOLHET
1053;ESCUELA BASICA FORJADORES DE CHILE
1055;ESCUELA LOS MAQUIS
1059;ESCUELA CLARA VIAL ORREGO
1061;ESCUELA TILAMA
1062;ESC.PDTE.FEDERICO ERRAZURIZ ECHAURREN
1063;ESCUELA
1064;ESCUELA BASICA EL QUELON
1065;ESCUELA BASICA EL MANZANO
1066;ESCUELA PARTICULAR DIVINA PROVIDENCIA
1068;ESCUELA PARTICULAR CULIMO
1069;ESCUELA PARTICULAR MINA LAS VACAS
1071;ESCUELA PARTICULAR EL ROMERO
1072;ESCUELA PARTICULAR INFIERNILLO
1076;ESCUELA PARTICULAR MAIMALICAN
1077;ESCUELA BASICA HECTOR JORQUERA VALENCIA
1078;ESCUELA BASICA JUAN ANTONIO RIOS
1082;ESC.BASICA MERCEDES MARIN DEL SOLAR
1083;ESCUELA BASICA CARQUINDANO
1084;ESCUELA BASICA JABONERIA
1087;ESCUELA BASICA CANELA ALTA
1092;ESCUELA BASICA MINCHA NORTE
1093;ESCUELA BASICA ATELCURA ALTA
1094;ESCUELA BASICA POZA HONDA
1095;ESCUELA BASICA SARGENTO ALDEA
1096;ESCUELA BASICA LOS POZOS
1099;ESCUELA VIOLETA PARRA
1100;ESC.BASICA CARLOS VIAL ESPANTOSO
1101;ESCUELA BASICA JOSE MIGUEL CARRERA
1102;ESCUELA BASICA BALDOMERO LILLO FIGUEROA
1104;ESCUELA LA CORTADERA
1108;ESCUELA BASICA MARTA BRUNETT
1109;ESCUELA BASICA GABRIELA MISTRAL
1113;ESCUELA BASICA SALVADOR REYES
1114;ESCUELA PARTICULAR EL CHILCAL
1116;ESCUELA PARTICULAR CANELILLA
1117;ESCUELA PARTICULAR LOS TOMES
1119;COLEGIO PARTICULAR SANTA MARIA
1120;CENTRO DE EDUCACION DE ADULTOS LA LIGUA
1121;LICEO PULMAHUE DE LA LIGUA
1122;ESCUELA REPUBLICA DE VENEZUELA
1123;ESCUELA GABRIELA MISTRAL
1125;ESCUELA DIEGO PORTALES
1126;ESCUELA ESPECIAL SOL NACIENTE
1128;ESCUELA COMUNIDADES DE VALLE HERMOSO
1129;ESCUELA ANGEL MENAY
1130;ESC. BASICA LOS HORNOS DE HUAQUEN
1131;ESC. BASICA CASAS VIEJAS DE LONGOTOMA
1132;ESCUELA BASICA POZA VERDE
1133;ESC.BASICA LAS CASAS DE HUAQUEN
1134;CARMEN SANCHEZ ARAYA
1135;ESCUELA BASICA LOS MOLLES
1136;ESCUELA BASICA PUYANCON
1137;ESCUELA BASICA HORTENCIA POWELL S.
1139;ESCUELA MINISTRO GOMEZ MILLAS
1140;ESCUELA BASICA CARLOS ARIZTIA RUIZ
1142;ESCUELA LA CANELA
1143;ESCUELA BASICA QUEBRADILLA
1144;ESCUELA BASICA PICHICUY
1145;ESCUELA ENRIQUE DOLL ROJAS
1147;ESCUELA FERNANDO GARCIA OLDINI
1148;LICEO JOSE MANUEL BORGONO NUNEZ
1149;LICEO CORDILLERA
1150;ESCUELA BASICA NEFTALI REYES B.
1151;ESCUELA BASICA VILLA SANTA ANA
1152;ESCUELA EDUARDO FREI MONTALVA
1153;ESCUELA BASICA EL CRUCERO
1156;ESCUELA BASICA G-24
1157;ESCUELA BASICA LOS ALAMOS EL SOBRANTE
1158;ESCUELA BASICA BENANCIO PEREZ
1160;ESCUELA HOGAR FRONTERIZA DE CHALACO
1161;ESCUELA BASICA PEDEGUA
1162;ESCUELA PARTICULAR JUAN PABLO II
1164;COL. CATOLICO PDTE.MANUEL MONTT
1166;COLEGIO SAGRADO CORAZON
1167;LICEO Y ESCUELA MUNICIPAL
1168;ESCUELA HANS WENKE MENGERS
1170;ESCUELA BASICA VALLE DE ARTIFICIO
1171;ESCUELA BASICA LA FRONTERA DE ALICAHUE
1173;ESCUELA ESTER SILVA SOMARRIVA BARTOLILLO
1174;ESCUELA BASICA SAN LORENZO
1176;ESCUELA PABLO NERUDA
1178;ESCUELA BASICA LA VINA
1180;ESCUELA BASICA G-45
1181;ESCUELA BASICA LOS ANGELES
1182;ESCUELA BASICA G-47
1183;LICEO DE ZAPALLAR
1184;ESCUELA BASICA MERCEDES MATURANA GALLARDO
1185;ESCUELA BALNEARIO CACHAGUA
1189;ESCUELA BASICA AURELIO DURAN ALMENDRO
1190;COLEGIO PARROQUIAL FRANCISCO DIDIER
1191;ESCUELA PAPUDO
1192;ESCUELA RURAL PULLALLY
1194;LICEO MAXIMILIANO SALAS MARCHAN
1195;LICEO COMERCIAL DE LOS ANDES
1196;LICEO TECNICO AMANCAY
1197;ESCUELA ESPANA
1198;LICEO REPUBLICA ARGENTINA
1199;LICEO POLITECNICO AMERICA
1200;ESCUELA JOHN KENNEDY
1201;ESCUELA ESPECIAL VALLE ANDINO
1202;ESCUELA FERROVIARIA
1203;ESCUELA GABRIELA MISTRAL
1204;ESCUELA BASICA GRAL.JOSE MIGUEL CARRERA
1206;C.E.I.A DR. OSVALDO ROJAS GONZALEZ
1208;ESCUELA BASICA RIO BLANCO
1210;ESCUELA EL SAUCE
1211;ESCUELA IGNACIO CARRERA PINTO
1212;ESCUELA JUAN GOMEZ MILLAS
1213;LICEO PARTICULAR MIXTO LOS ANDES
1214;COLEGIO MARIA AUXILIADORA
1215;ESCUELA PARTICULAR SAN JOSE
1216;ESCUELA PARTICULAR HUMBERTO CASARINO
1217;LICEO SANTA CLARA
1218;ESCUELA PARTICULAR JEAN PIAGET
1220;ESCUELA PARTICULAR METODISTA E.DEL NINO
1221;COLEGIO ALCAZAR
1233;ESCUELA PABLO NERUDA
1234;ESC. BASICA SILVIO ZENTENO VERGARA
1235;ESCUELA LO CALVO
1237;ESCUELA BÁSICA PADRE HUMBERTO MUÑOZ R.
1238;ESCUELA INCLUSIVA SAN LORENZO
1239;ESCUELA HERMANO FERNANDO DE LA FUENTE
1240;ESCUELA RIO COLORADO
1243;ESCUELA EL COBRE
1244;ESCUELA SAN FRANCISCO
1245;ESCUELA EL CORAZON
1246;ESCUELA BÁSICA LIBERTAD
1247;ESCUELA BASICA MARIA ISABEL DE BROWN
1248;ESCUELA BASICA LA PAMPILLA
1249;ESCUELA BASICA PEDRO AGUIRRE CERDA
1250;ESCUELA VICTOR KOERNER
1251;ESCUELA BASICA CRISTO REDENTOR
1252;ESCUELA BASICA VALLE ALEGRE
1255;INSTITUTO AGRICOLA PASCUAL BABURIZZA
1256;COLEGIO PARTICULAR SAN JOSE
1257;CENTRO DE FORMACIÓN ACADÉMICA PERFECTO DE LA FUENTE DEL VILLAR
1258;ESCUELA BASICA EMIGDIO GALDAMES ROBLES
1259;ESCUELA BASICA MANUEL LEON SALINAS
1260;LICEO PARROQUIAL TERESITA DE LOS ANDES
1261;LICEO DOCTOR ROBERTO HUMERES O.
1262;ESCUELA INDUSTRIAL GUILLERMO RICHARDS CUEVAS
1263;LICEO DE NINAS CORINA URBINA
1264;LICEO SAN FELIPE
1265;ESCUELA BASICA BERNARDO O HIGGINS R.
1266;ESCUELA MANUEL RODRIGUEZ ERDOIZA
1268;ESCUELA BASICA JOSE DE SAN MARTIN
1269;ESCUELA JOHN F KENNEDY
1271;ESCUELA JOSÉ ANTONIO MANSO DE VELASCO
1273;ESCUELA SAN RAFAEL
1274;ESCUELA ALMENDRAL
1275;ESCUELA BUEN PASTOR
1276;ESCUELA ESPECIAL SAGRADO CORAZON
1279;ESCUELA CARMELA CARVAJAL DE PRAT
1280;ESCUELA 21 DE MAYO
1281;ESCUELA REPUBLICA ARGENTINA
1282;ESCUELA BUCALEMITO
1283;ESCUELA HERIBERTO BERMUDEZ CRUZ
1285;ESCUELA MATEO COKLJAT K
1286;ESCUELA BASICA CAROLINA OCAMPO GARCIA
1287;ESCUELA JOSE BERNARDO SUAREZ
1289;COLEGIO ASSUNTA PALLOTA
1290;COLEGIO SANTA JUANA DE ARCO
1291;COLEGIO JOSE AGUSTIN GOMEZ
1292;COLEGIO ALONSO DE ERCILLA
1294;COLEGIO PARTICULAR PUMANQUE
1300;ESCUELA AGRICOLA DE SAN FELIPE
1301;LICEO MANUEL MARIN
1302;LICEO RINCONADA DE SILVA
1304;ESCUELA PASO HISTORICO EL TARTARO
1305;ESCUELA RENACER
1307;ESCUELA SAN ALBERTO
1308;ESCUELA ALEJANDRINA CARVAJAL ASPEE
1309;ESCUELA EDUARDO BECERRA BASCUNAN
1310;ESCUELA MARIA LEIVA DE IBANEZ
1311;ESCUELA EL AVE MARIA
1312;ESC. BAS. GASTON ORMAZABAL CABRERA
1313;ESCUELA CATAN DABIKE
1316;COLEGIO MARIE POUSSEPIN
1318;LICEO DARIO SALAS
1319;ESCUELA ESPECIAL MARÍA REBECA ESPÍNOLA ESPINOSA DE SANTA MARÍA
1321;ESCUELA GUILLERMO BANADOS HONORATO
1322;ESCUELA LA HIGUERA
1323;ESCUELA SANTA FILOMENA
1325;ESCUELA BASICA AURORA VELASCO PEREZ
1326;ESCUELA JULIO TEJEDOR ZUNIGA
1327;COLEGIO SANTA MARIA DE ACONCAGUA
1328;ESCUELA INDEPENDENCIA
1329;ESCUELA EMA LOBOS REYES
1331;ESCUELA BASICA FRAY CAMILO HENRIQUEZ
1332;ESCUELA BASICA VINA ERRAZURIZ
1333;ESCUELA JORGE BARROS BEAUCHEF
1335;LICEO POLITECNICO LLAY LLAY
1336;ESCUELA AGUSTIN EDWARDS
1337;ESCUELA HEROES DE IQUIQUE
1338;ESCUELA NACIONES UNIDAS
1339;ESCUELA ELISA LATTAPIAT VARGAS
1340;ESCUELA HERMINIA ORTEGA DE CROXATO
1341;ESCUELA BASICA EL PORVENIR
1342;ESCUELA LAS PALMAS
1343;ESCUELA LAS PENAS
1345;ESCUELA LAS VEGAS
1346;ESCUELA JORGE PRIETO LETELIER
1347;LICEO MENESIANO SAGRADO CORAZON
1349;COLEGIO SALVADOR GONZALEZ
1350;ESC.PARTICULAR MARIA LETELIER DE PRIETO
1352;ESCUELA MARIA TERESA DEL CANTO
1353;ESCUELA SAN JOSE DE CATEMU
1354;LICEO POLIVALENTE FERNANDO SILVA CASTELLÓN
1355;ESCUELA EL COBRE
1356;ESC REBECA JOHNSON GARCIA-HUIDOBRO
1358;ESCUELA BASICA EL NILHUE
1359;ESCUELA BASICA LOS CERRILLOS
1360;ESCUELA BASICA SANTA MARGARITA
1361;COLEGIO PARTICULAR CALIFORNIA
1362;ESCUELA AGRICOLA SALESIANA F. HUIDOBRO
1363;LICEO SANTIAGO ESCUTI ORREGO
1364;COLEGIO VALLE DE QUILLOTA
1366;LICEO COMERCIAL DE QUILLOTA
1367;COLEGIO ROBERTO MATTA
1368;ESCUELA BASICA CANADA
1369;ESCUELA SUPERIOR Nº 1
1370;COLEGIO REPÚBLICA DE MÉXICO
1371;COLEGIO ARAUCO
1374;ESCUELA ESPECIAL LOS PALTOS
1377;ESCUELA NUESTRO MUNDO
1378;ESCUELA BASICA ABEL GUERRERO AGUIRRE
1384;COLEGIO CUMBRES DE BOCO
1385;ESCUELA BASICA LA PALMA
1389;ESCUELA CRISTINA DURAN
1390;ESCUELA BASICA LAS PATAGUAS
1392;COLEGIO FRANCISCO DE MIRANDA
1393;COLEGIO NIÑO JESUS DE PRAGA
1394;ESCUELA PART. SAGRADOS CORAZONES
1395;COLEGIO SAN PEDRO NOLASCO DE QUILLOTA
1397;ESCUELA PARTICULAR INDUSTRIAL E. BERTELSEN TEMPLE
1400;CEIA EDUCACIÓN PARA TODOS
1402;CENTRO EDUCACIONAL ARCO IRIS BAJO EL SOL
1405;COLEGIO INGLES DE QUILLOTA
1414;COLEGIO LEONARDO DA VINCI
1416;COLEGIO MARIA ALONSO CHACON
1417;COLEGIO BOLONIA
1418;ESCUELA BASICA
1419;COLEGIO DOMINGO SANTA CRUZ WILSON
1421;LICEO SAN ISIDRO
1422;LICEO PEDRO DE VALDIVIA
1423;ESCUELA BASICA JOSEFINA HUICI
1424;ESCUELA BASICA IRMA SAPIAIN
1425;COMPLEJO EDUCACIONAL LAS ACACIAS DE ARTIFICIO
1427;ESCUELA BASICA PALESTINA
1428;ESCUELA ESPECIAL JESUS DE NAZARETH
1430;ESCUELA BASICA GABRIELA MISTRAL
1431;ESCUELA BASICA SANTA ROSA DEL HUERTO
1433;ESCUELA BASICA EL LIBERTADOR
1435;ESCUELA BASICA VILLA LA FLORIDA
1436;LICEO PARTICULAR SAN JOSE
1437;COLEGIO TERESA BROWN DE ARIZTIA
1438;COLEGIO SAULO DE TARSO
1442;COLEGIO JOHN CRANE
1443;LICEO INDUSTRIAL A-16 OSCAR CORONA BARAHO
1444;LICEO MUNICIPAL JUAN RUSQUE PORTAL
1445;COLEGIO EL MELÓN
1447;ESCUELA BASICA ULDA ARACENA GONZALEZ
1448;ESCUELA BASICA LA PENA
1449;LICEO FELIPE CORTES
1450;COLEGIO SANTA ISABEL
1453;LICEO MUNICIPAL LUIS LABORDA
1454;ESCUELA ADRIANA RIQUELME NUNEZ
1455;ESCUELA MONICA HURTADO EDWARDS
1456;ESCUELA ANA JESUS IBACACHE
1457;ESCUELA BASICA BENJAMIN MATTE LARRAIN
1458;ESCUELA BASICA LA SOMBRA
1459;ESCUELA BASICA RABUCO
1460;ESCUELA BASICA CALIXTO OVALLE URZUA
1461;ESCUELA MONTE CARMELO
1462;ESCUELA BASICA LOS TILOS DE HUALCAPO
1464;LICEO DE LIMACHE
1465;ESCUELA COEDUC TTE HERNAN MERINO CORREA
1466;ESCUELA SUPERIOR MIXTA Nº 88
1467;COLEGIO PASION DE JESUS DE LIMACHE
1468;ESCUELA BASICA BRASILIA
1469;ESCUELA BASICA HEROES DE CHILE
1471;ESCUELA LIMACHITO
1472;ESCUELA BASICA LOS MAITENES
1473;ESCUELA TABOLANGO
1474;ESCUELA BASICA PUENTE COLMO
1475;ESC. BASICA TRANQUE LLIU LLIU
1478;COLEGIO DE LA SANTA CRUZ
1479;ESCUELA ROSA MARTINEZ
1482;COLEGIO LIMACHE COLLEGE
1483;ESC PART MICAELA DESMAISSIERES
1484;ESCUELA PARTICULAR INST. SANTA MARIA
1488;ESCUELA MONTEVIDEO
1489;LICEO DE OLMUE
1490;ESCUELA BÁSICA QUEBRADA DE ALVARADO
1491;ESCUELA BASICA LO NARVAEZ
1493;ESCUELA LA DORMIDA
1495;ESCUELA LA RAMAYANA
1496;ESCUELA LAS PALMAS DEL NIÑO DIOS
1498;ESCUELA LAS BELLOTAS DE LA VEGA
1500;COLEGIO PART. IGNACIO CARRERA PINTO
1502;INST.SUP.COMERCIO FCO.ARAYA BENNET
1503;ESCUELA INDUSTRIAL SUPERIOR DE VALPARAISO
1504;LICEO TÉCNICO DE VALPARAÍSO
1506;CENTRO EDUCATIVO FLORIDA
1507;CENTRO EDUCATIVO HORIZONTE
1508;CENTRO EDUCATIVO GRAN BRETAÑA
1509;CENTRO EDUCATIVO LUZ DE ESPERANZA
1510;ESCUELA ESPECIAL DE LENGUAJE LIBERTADOR DE LA PATRIA BERNARDO O'HIGGINS
1511;CENTRO EDUCATIVO REINO DE SUECIA
1514;ESCUELA HERNAN OLGUIN
1515;LICEO EDUARDO DE LA BARRA
1516;LICEO TECNOLÓGICO ALFREDO NAZAR FERES
1517;LICEO MATILDE BRANDAU DE ROSS
1518;LICEO MARIA LUISA BOMBAL
1519;LICEO TECNICO PROFESIONAL BARON
1520;LICEO BICENTENARIO MARITIMO DE VALPARAISO
1521;LICEO DE NINAS MARIA FRANCK DE MACDOUGAL
1522;COLEGIO PEDRO MONTT
1523;ESCUELA NACIONES UNIDAS
1524;ESCUELA REPUBLICA ARABE SIRIA
1525;INSTITUTO TECN.PROF.MARITIMO DE VALPSO
1526;ESCUELA REPUBLICA DEL PARAGUAY
1528;ESCUELA GASPAR CABRALES
1529;ESCUELA GRECIA
1533;ESCUELA ALEMANIA
1534;ESCUELA REPUBLICA DEL URUGUAY
1536;ESCUELA AMERICA
1537;ESCUELA RAMON BARROS LUCO
1538;ESCUELA JUAN JOSE LATORRE B
1540;ESCUELA BLAS CUEVAS RAMON ALLENDE
1541;ESCUELA REPUBLICA DE EL SALVADOR
1542;ESCUELA JOAQUIN EDWARDS BELLO
1543;ESCUELA JORGE ALESSANDRI RODRIGUEZ
1547;ESCUELA CARABINERO PEDRO A.CARIAGA M.
1548;ESCUELA DIEGO PORTALES PALAZUELOS
1549;ESCUELA REPUBLICA DE MEXICO
1550;ESCUELA PACIFICO
1551;ESCUELA MONTEDONICO
1553;ESCUELA ESPANA
1554;COLEGIO PABLO NERUDA
1555;ESCUELA REPUBLICA DE ISRAEL
1556;ESCUELA ELEUTERIO RAMIREZ
1557;ESCUELA VILLA BERLIN
1563;ESCUELA JUAN WACQUEZ MOURFIN
1567;ESCUELA BASICA DAVID BEN GURION
1568;ESCUELA REPUBLICA ARGENTINA
1569;ESCUELA PILOTO 1° LUIS PARDO VILLALON
1570;ESCUELA BASICA CIRUJANO VIDELA
1571;ESCUELA SAN JUDAS TADEO
1573;ESCUELA DR. ERNESTO QUIROZ WEBER
1577;ESCUELA BASICA LAGUNA VERDE
1578;ESCUELA TTE. JULIO A. ALLENDE OVALLE
1579;LICEO SANTA TERESA
1581;LICEO JUANA ROSS DE EDWARDS
1582;COLEGIO LUTERANO CONCORDIA
1583;COLEGIO JEANNE DARC VALPARAISO
1584;COLEGIO NOCTURNO RUBEN CASTRO
1585;LICEO COEDUCACIONAL LA IGUALDAD
1586;COLEGIO CARLOS COUSINO
1587;COLEGIO MARIA AUXILIADORA
1588;COLEGIO NTRA.SRA.DE LA MISERICORDIA
1590;COLEGIO SALESIANO VALPARAISO
1593;ESCUELA PARTICULAR SANTA ANA
1594;COLEGIO SAN DAMIAN DE MOLOKAI
1595;COLEGIO ARTURO EDWARDS
1596;COLEGIO SAN IGNACIO DE LOYOLA
1597;ESCUELA PARTICULAR SAN LUIS
1598;COLEGIO PARTICULAR ADVENTISTA
1599;COLEGIO SAGRADO CORAZON DE JESUS
1601;ESC SAGRADA FAMILIA DE NAZARET
1602;COLEGIO ESPERANZA
1603;COLEGIO PARTICULAR SAN PIO X
1604;COLEGIO LEONARDO MURIALDO
1607;COLEGIO TERESITA DE LISIEUX
1609;ESC PART FRAY LUIS BELTRAN
1610;COLEGIO ALBERTO HURTADO SEGUNDO
1619;COLEGIO PARTICULAR JUNIOR SCHOOL 2
1620;COLEGIO MIGUEL DE UNAMUNO
1621;LICEO MIXTO JOSE MIGUEL CARRERA
1632;COL. IDA.CONCEPC. NTRA.SRA.LOURDES
1635;COLEGIO AGUSTIN EDWARDS
1650;COL. PART. CONSTANCIO VIGIL
1653;COLEGIO SAN VICENTE
1657;COL.PRESB.DAVID TRUMBULL ANEXO
1663;INSTITUTO SUPERIOR DE COMERCIO ALBERTO BL
1664;LICEO INDUSTRIAL MIRAFLORES ALTO
1666;C.E.I.A. LOS CASTANOS
1667;ESCUELA ESPECIAL ADOLFO TANNENBAUM B.
1668;ESCUELA ESPECIAL RAPA NUI
1669;ESCUELA ESPECIAL JUANITA DE AGUIRRE CERDA
1672;LICEO JOSE FRANCISCO VERGARA ETCHEVERS
1674;LICEO BENJAMIN VICUNA MACKENA
1675;LICEO GUILLERMO RIVERA COTAPOS
1676;LICEO BICENTENARIO DE VIÑA DEL MAR
1677;ESCUELA BASICA REPUBLICA DEL ECUADOR
1678;ESCUELA UNESCO
1680;ESCUELA ORLANDO PENA CARVAJAL
1681;COLEGIO REPUBLICA DE COLOMBIA
1682;COLEGIO MIRAFLORES
1683;ESCUELA BASICA SANTA JULIA
1684;ESCUELA LIBERTADOR BERNARDO O^HIGGINS
1685;ESCUELA DR. OSCAR MARIN SOCIAS
1686;ESCUELA TEODORO LOWEY
1688;ESCUELA ALMIRANTE LUIS GOMEZ CARRENO
1689;ESCUELA ORO NEGRO
1691;ESCUELA LORD COCHRANE
1692;ESCUELA ARTURO PRAT CHACON
1693;ESCUELA BASICA 21 DE MAYO
1695;ESCUELA PEDRO AGUIRRE CERDA
1696;ESCUELA BASICA CHORRILOS
1697;ESCUELA GASTON OSSA SAINT MARIE
1698;ESCUELA PAUL HARRIS
1699;ESCUELA BASICA IRMA SALAS SILVA
1700;ESCUELA DOCTOR ADRIANO MACHADO PARDO
1701;ESCUELA LA PARVA
1702;ESCUELA CANAL BEAGLE
1703;ESCUELA PRESIDENTE JOSE MANUEL BALMACEDA
1704;ESCUELA BASICA JOHN KENNEDY
1705;ESCUELA PRESIDENTE SALVADOR ALLENDE
1707;ESCUELA MINISTRO ZENTENO
1708;ESCUELA ENRIQUE CARDENAS RIVERA
1709;ESCUELA PATRICIO LYNCH Z.
1710;CENTRO DE EDUCACION INTEGRADA DE ADULTOS
1712;ESCUELA VILLA MONTE
1714;ESCUELA SANTA MARIA DE AGUA SANTA
1716;ESCUELA VILLA INDEPENDENCIA
1717;ESCUELA CARDENAL JOSE MARIA CARO
1718;ESCUELA EDUARDO LEZANA PINCHEIRA
1720;ESCUELA MARCELA PAZ
1721;ESCUELA BASICA REPUBLICA DEL LIBANO
1722;ESCUELA BASICA DR ALDO FRANCIA BOIDO
1724;ESCUELA PRESIDENTE EDUARDO FREI MONTALVA
1728;ESCUELA BASICA LUISA NIETO DE HAMEL
1732;ESCUELA VIOLETA PARRA
1734;COLEGIO RUBEN CASTRO-DIURNO
1735;LICEO PARROQUIAL SAN ANTONIO
1738;LICEO NUESTRA SRA.DE LA PAZ
1739;ESC. DE TRIPULANTES Y PORTUARIA DE VALPARAISO
1741;LICEO SANTA TERESA DE LOS ANDES
1742;COLEGIO SAN AGUSTIN
1743;COL.PARROQUIAL SANTA MARIA GORETTI
1746;INST. DESARR. PARA NINOS CON S.DOWN
1747;LICEO JOSE CORTES BROWN
1748;COLEGIO ESPANOL MARIA REINA
1749;COLEGIO EXCMO. CARDENAL RAUL SILVA HENRIQUEZ
1750;COL. INMACULADA DE LOURDES
1751;ESCUELA PARTICULAR HUGO ERRAZURIZ
1752;ESCUELA PARTICULAR SANTA FILOMENA
1755;COLEGIO ANA MARIA JANER
1756;COLEGIO CLAUDIO MATTE
1757;COLEGIO ACONCAGUA
1758;ESCUELA DE PARVULOS CRISOLITO
